EmpID,FullName,Department,Gender,Country,Age,Joining_Date,Salary,Performance,Product,Quantity,Price,Sale_Date
18021,Daniel Gonzalez,Finance,Female,UK,52,19-11-2022,129309,Poor,Tablet,15,1988,26-08-2024
18022,Rachel Stewart,Marketing,Female,Canada,57,01-05-2021,146711,Average,Laptop,9,821,10-08-2024
18023,Ashley Brandt,Sales,Female,UK,24,16-09-2021,130085,Excellent,Headphones,10,1891,17-04-2025
18024,Ana Gonzalez DVM,Marketing,Male,USA,21,12-02-2018,108745,Excellent,Mobile,11,1779,26-12-2023
18025,Brett Bailey,HR,Female,UK,55,30-11-2015,91395,Excellent,Mobile,8,876,25-08-2024
18026,Andre Thomas,Marketing,Male,India,60,23-05-2016,61905,Excellent,Mobile,12,949,31-07-2025
18027,Jeffrey Marquez,Marketing,Female,Canada,22,10-08-2021,129751,Average,Laptop,8,1870,31-10-2024
18028,Edwin West,Marketing,Male,Canada,59,23-12-2024,116971,Poor,Camera,8,308,12-06-2025
18029,Jorge Anderson,Finance,Female,UK,27,07-12-2017,49197,Good,Laptop,1,978,18-08-2024
18030,Jon Jones,IT,Female,UK,57,23-11-2019,45755,Good,Headphones,6,816,20-11-2024
18031,Logan Hawkins,Marketing,Female,Germany,46,26-03-2025,125340,Average,Laptop,10,1183,15-12-2023
18032,Cynthia Richardson,Finance,Female,USA,57,14-03-2025,84992,Average,Headphones,5,1141,02-02-2024
18033,Amanda Moran,HR,Male,Germany,51,26-08-2019,103383,Excellent,Laptop,10,1371,05-02-2024
18034,Cynthia Bates MD,IT,Male,Germany,59,18-07-2021,107086,Poor,Headphones,15,1454,11-03-2025
18035,Diamond Herrera,Marketing,Female,India,50,11-12-2019,42566,Excellent,Headphones,6,1229,22-02-2025
18036,Rebecca Watson,Sales,Female,Canada,58,17-12-2020,72828,Good,Tablet,10,1741,28-01-2025
18037,Crystal Evans,IT,Female,UK,32,05-09-2022,54108,Average,Tablet,12,1537,29-06-2024
18038,Kimberly Barron,Marketing,Male,USA,47,22-10-2017,34489,Excellent,Camera,2,1952,15-04-2025
18039,Crystal Cortez,IT,Male,UK,40,13-06-2017,107423,Good,Mobile,10,919,12-02-2025
18040,Johnathan Bowman,Finance,Male,Germany,29,29-01-2016,115335,Good,Laptop,5,1108,05-04-2024
18041,Mitchell Nelson,HR,Female,USA,36,18-01-2025,121247,Poor,Camera,13,1652,10-04-2025
18042,Laurie Rivera,Finance,Male,USA,42,09-07-2023,143561,Good,Laptop,3,1151,22-11-2023
18043,Vanessa Padilla,HR,Female,UK,26,11-08-2016,77661,Average,Mobile,8,1631,20-07-2024
18044,Justin Beard,Marketing,Male,Germany,34,29-04-2017,53473,Good,Headphones,3,1967,27-11-2024
18045,Joseph Lin,Finance,Female,USA,27,11-11-2018,88458,Average,Headphones,12,1400,16-01-2024
18046,Mary Pope,Sales,Female,UK,40,11-01-2022,117578,Excellent,Tablet,7,86,19-02-2024
18047,Dennis Conley,Marketing,Male,Canada,51,24-04-2024,109655,Average,Mobile,11,373,23-12-2024
18048,Michelle Thompson,IT,Male,Germany,55,03-10-2018,37613,Poor,Camera,15,1887,22-01-2024
18049,Michele Williams,IT,Male,UK,32,09-04-2022,57144,Excellent,Headphones,6,1141,06-08-2025
18050,Victoria Hardin,Finance,Female,Germany,35,08-02-2024,82465,Poor,Laptop,5,1980,08-11-2024
18051,Randall Frederick,Finance,Male,India,22,11-01-2021,65217,Average,Laptop,3,431,08-05-2024
18052,Anthony King,Marketing,Male,Germany,41,13-07-2016,90283,Good,Tablet,14,953,12-11-2023
18053,Melissa Green,IT,Male,UK,60,16-01-2020,113946,Poor,Laptop,10,1218,04-03-2024
18054,Ashley Evans,IT,Male,Canada,37,27-11-2021,57476,Good,Camera,1,1283,07-10-2023
18055,Benjamin White,Finance,Female,India,41,29-03-2016,118146,Poor,Camera,4,863,28-04-2024
18056,Joanne Roberson,Finance,Female,UK,56,22-06-2025,67794,Excellent,Camera,11,1889,10-04-2024
18057,Kristina Medina,IT,Female,Canada,40,15-11-2023,133570,Poor,Camera,9,112,04-03-2024
18058,Sarah Castillo,Marketing,Female,Germany,47,27-10-2019,106049,Poor,Laptop,12,1783,12-05-2025
18059,Philip Hoffman,Marketing,Male,Canada,25,15-03-2021,128543,Average,Tablet,11,378,16-08-2024
18060,Luke Carter,HR,Female,India,45,08-07-2018,90602,Poor,Tablet,13,765,03-03-2025
18061,Kelly Weaver,HR,Female,Canada,26,25-02-2017,69808,Poor,Tablet,10,596,08-04-2024
18062,Shelly Johnson,Sales,Female,Germany,30,01-08-2017,93733,Poor,Mobile,6,1397,17-02-2025
18063,Karen Hernandez,HR,Male,Canada,56,07-10-2023,61969,Average,Laptop,5,1820,20-02-2024
18064,Lawrence Harris,Sales,Male,Canada,60,11-06-2019,92956,Good,Camera,15,1870,18-07-2024
18065,Charles Stephens,Sales,Female,Germany,44,17-05-2024,38637,Average,Mobile,14,570,27-08-2024
18066,Amanda Avery,IT,Female,Canada,45,26-03-2016,87660,Excellent,Headphones,3,751,24-08-2024
18067,Jonathan Potts,Marketing,Male,India,45,22-04-2024,66605,Excellent,Laptop,10,482,21-02-2024
18068,Donna White,HR,Female,USA,38,18-04-2022,84083,Poor,Tablet,9,789,15-10-2023
18069,Donna Lewis,Finance,Female,Germany,31,22-11-2021,127855,Excellent,Laptop,2,1307,07-11-2023
18070,Valerie Johnson,Sales,Male,Canada,33,09-02-2024,111650,Good,Tablet,10,447,28-08-2025
18071,Emily Washington,HR,Female,USA,44,27-12-2020,47411,Poor,Camera,1,1679,09-03-2024
18072,Christopher Alvarez,Marketing,Female,USA,47,31-07-2024,95140,Average,Camera,7,984,25-09-2023
18073,Jennifer Davis,Finance,Female,USA,51,05-01-2022,52012,Average,Laptop,1,90,21-05-2025
18074,Eric Prince,HR,Male,Germany,36,31-07-2017,43212,Poor,Mobile,12,1511,26-08-2025
18075,Stephanie Jordan,IT,Female,India,45,30-10-2024,146442,Good,Tablet,15,792,19-10-2023
18076,Anthony White,Finance,Male,Canada,43,29-04-2017,43249,Good,Tablet,3,289,30-06-2024
18077,Lawrence Brown,Sales,Male,Germany,47,06-02-2024,82062,Average,Headphones,8,1756,25-09-2024
18078,Charles Rollins,HR,Male,UK,57,18-07-2017,110024,Poor,Camera,3,1066,15-04-2024
18079,Daniel Hart,HR,Male,India,23,23-12-2019,42069,Average,Mobile,7,888,14-11-2024
18080,Michelle Gonzales,Finance,Male,UK,24,15-11-2021,143239,Excellent,Headphones,15,221,13-01-2025
18081,Walter Cole,Sales,Female,India,27,02-10-2018,136287,Poor,Headphones,1,1640,22-08-2025
18082,Ryan Lane,HR,Female,USA,52,24-05-2018,43837,Poor,Headphones,2,1889,09-03-2024
18083,Lauren Bridges,Marketing,Female,Canada,28,18-06-2022,60752,Excellent,Camera,14,1929,01-06-2025
18084,Sherry Robinson,Finance,Female,UK,47,10-03-2025,128888,Excellent,Camera,14,213,28-11-2024
18085,Ryan Cole,IT,Male,Canada,29,15-07-2024,97676,Excellent,Mobile,1,92,05-05-2025
18086,Heather Gonzalez,Marketing,Female,UK,25,01-09-2023,59411,Excellent,Tablet,15,783,09-09-2024
18087,Julie Adams,Finance,Male,India,46,25-01-2016,145410,Excellent,Headphones,9,531,12-09-2025
18088,Alexandra Smith,Sales,Female,UK,46,05-03-2023,148329,Excellent,Camera,2,593,25-04-2025
18089,Bobby Perez,IT,Male,USA,31,26-12-2022,108777,Excellent,Mobile,4,464,07-05-2025
18090,Jacqueline Simmons,Marketing,Male,USA,23,22-06-2023,59272,Excellent,Headphones,1,648,02-12-2023
18091,Joanna Sanders,Sales,Male,UK,36,04-12-2015,141919,Poor,Laptop,9,926,19-09-2024
18092,Angela Ruiz,Marketing,Male,Canada,53,23-10-2020,87105,Poor,Laptop,10,721,22-12-2023
18093,Kevin Smith,Sales,Male,India,54,12-02-2024,140602,Poor,Mobile,15,649,28-11-2023
18094,Kristen Velazquez,Marketing,Female,India,57,28-03-2023,130894,Poor,Laptop,3,988,20-01-2025
18095,Joshua Perkins,HR,Male,Germany,54,27-09-2020,135096,Poor,Mobile,5,760,14-07-2025
18096,Philip Duran,Marketing,Male,USA,29,29-11-2018,64067,Good,Camera,9,1411,15-10-2023
18097,Brittany Case,HR,Male,India,43,24-09-2021,52926,Excellent,Mobile,12,1206,19-12-2024
18098,Cindy Wright,HR,Male,UK,21,28-02-2022,74336,Excellent,Camera,11,618,16-08-2024
18099,Jared Valenzuela,HR,Male,India,35,18-11-2016,97770,Poor,Headphones,8,1636,01-01-2025
18100,John Chapman,Sales,Male,Germany,29,31-10-2015,64494,Excellent,Tablet,5,1783,05-08-2025
18101,Susan Johnson,Sales,Male,UK,46,02-03-2020,93099,Excellent,Mobile,6,1269,18-03-2024
18102,Charles Abbott,IT,Female,USA,54,25-09-2019,126285,Average,Tablet,6,503,31-08-2025
18103,James Johnson,Sales,Male,Germany,42,13-01-2023,66567,Average,Headphones,10,1676,31-10-2024
18104,Janice Reeves,Marketing,Female,USA,50,19-12-2015,39043,Excellent,Headphones,13,1361,10-07-2024
18105,Cameron Charles,Marketing,Female,UK,57,25-07-2019,51549,Good,Camera,6,1747,03-06-2025
18106,Amanda Welch,Marketing,Female,India,25,01-10-2020,65437,Good,Headphones,14,1357,09-05-2025
18107,Lauren James,IT,Female,Germany,34,23-05-2023,142401,Average,Laptop,4,600,10-05-2025
18108,Christine Oconnor,Sales,Female,Germany,41,18-01-2025,104309,Average,Headphones,15,1867,24-04-2025
18109,Logan Fields,IT,Female,India,44,24-11-2018,141749,Poor,Mobile,7,856,07-03-2024
18110,Stacy French,HR,Female,India,38,05-10-2016,138687,Good,Laptop,13,400,06-01-2025
18111,Angela Donovan,IT,Female,India,35,09-06-2022,53504,Excellent,Laptop,11,597,11-04-2025
18112,Collin Strong,Marketing,Female,Canada,54,13-02-2020,80986,Poor,Headphones,14,753,30-07-2025
18113,Joseph Santiago,Marketing,Female,USA,42,22-01-2016,120654,Poor,Laptop,1,1578,28-01-2024
18114,Colton Ortega,Finance,Female,Canada,41,21-09-2019,125487,Good,Laptop,6,1833,14-04-2025
18115,Cindy Owens,Finance,Male,USA,32,17-06-2025,140176,Excellent,Tablet,2,632,10-03-2024
18116,Theodore Wallace,IT,Female,Germany,49,15-07-2019,67690,Poor,Tablet,5,1081,28-04-2024
18117,Laura Armstrong,Finance,Female,India,33,21-02-2021,129310,Average,Mobile,5,927,05-08-2024
18118,Tyler Garza,Sales,Female,Canada,50,25-01-2017,85005,Average,Laptop,15,443,29-12-2023
18119,Regina Lee,Marketing,Male,Germany,28,14-12-2022,101382,Good,Headphones,5,1258,18-12-2023
18120,Christine Maldonado,Marketing,Female,India,51,18-05-2017,74486,Good,Mobile,9,139,09-05-2025
18121,Matthew Wilson,HR,Female,Canada,29,23-09-2020,33030,Good,Mobile,10,1876,25-09-2024
18122,Nathan Love,HR,Male,UK,43,23-05-2025,57285,Average,Mobile,14,1863,05-09-2025
18123,Donald Cantrell,Sales,Female,India,26,03-10-2019,55579,Average,Camera,15,1536,05-04-2024
18124,Elizabeth Gray,HR,Male,Germany,23,26-06-2023,51753,Excellent,Laptop,3,1594,21-01-2024
18125,Cheryl Bryant,IT,Male,Canada,27,04-07-2018,126203,Poor,Camera,9,1034,14-01-2025
18126,Katherine Thomas,Sales,Female,USA,49,27-10-2023,64436,Good,Headphones,12,410,11-10-2023
18127,Christopher Burke,Finance,Male,UK,28,03-07-2018,146216,Good,Tablet,15,1930,01-09-2025
18128,Carol Thomas,IT,Female,India,33,17-02-2024,100634,Average,Tablet,9,1927,21-10-2024
18129,Anthony Jones,Finance,Female,USA,52,08-05-2019,87001,Excellent,Tablet,15,965,14-10-2023
18130,Tony Cline,IT,Male,UK,37,05-03-2016,101515,Average,Mobile,14,671,20-08-2025
18131,Patrick Flynn,IT,Female,USA,49,29-01-2025,32944,Good,Camera,4,1831,21-11-2024
18132,Victor Whitney,Finance,Female,Canada,60,05-07-2016,97936,Average,Mobile,12,1852,22-09-2023
18133,Michele Neal,Sales,Female,UK,24,08-08-2023,147291,Excellent,Headphones,15,1154,14-10-2024
18134,Brenda Estrada,Marketing,Male,UK,46,11-04-2024,41476,Poor,Tablet,13,790,23-01-2024
18135,Shelley Edwards,Marketing,Male,India,22,13-06-2022,63164,Average,Laptop,2,717,06-09-2024
18136,Sharon Smith,Marketing,Male,India,39,29-01-2023,116901,Excellent,Mobile,15,1416,20-11-2023
18137,Crystal Odom,HR,Female,India,58,25-08-2022,71982,Poor,Headphones,3,1963,02-02-2024
18138,Meredith Jenkins,HR,Female,India,33,21-11-2015,33974,Good,Headphones,8,1099,17-05-2024
18139,Brandi Hicks,HR,Female,India,58,09-03-2025,84475,Excellent,Laptop,1,130,10-05-2024
18140,Stacy Wilcox,HR,Male,India,56,28-06-2016,125381,Good,Camera,8,1998,26-12-2024
18141,Samuel Daniels,Sales,Male,USA,26,20-11-2020,45517,Poor,Headphones,1,657,16-01-2025
18142,Evelyn Glenn,IT,Male,India,35,18-10-2017,35072,Average,Mobile,9,218,04-03-2024
18143,Susan Scott,Sales,Female,Germany,29,07-05-2024,80924,Poor,Camera,7,618,20-02-2024
18144,Heather Bennett,IT,Male,India,39,07-11-2017,81366,Poor,Camera,2,400,19-07-2025
18145,Patricia Gordon,Marketing,Female,Germany,60,12-08-2023,63919,Average,Tablet,11,513,13-11-2024
18146,Jessica Duncan,IT,Male,UK,29,18-11-2020,66273,Poor,Laptop,3,995,02-06-2024
18147,Janice Hurst,Sales,Female,Canada,35,17-02-2019,100567,Good,Camera,2,1632,23-09-2024
18148,Sherry Russell,Marketing,Female,India,57,03-07-2016,95643,Excellent,Headphones,11,740,08-01-2024
18149,Michelle Nichols,HR,Female,India,41,01-12-2016,88155,Good,Laptop,2,814,12-02-2025
18150,Jacob Hayes,IT,Female,UK,51,24-01-2022,66840,Good,Laptop,9,716,21-03-2024
18151,Karen Ford,Marketing,Female,Germany,26,01-09-2024,89372,Poor,Laptop,2,1477,23-04-2024
18152,Paige Rivas,Finance,Female,UK,41,04-07-2025,72087,Good,Laptop,15,1527,19-11-2024
18153,Shawn Wolfe,Marketing,Male,Canada,39,09-08-2021,49312,Excellent,Headphones,5,305,26-01-2025
18154,Dawn Knight,IT,Male,UK,44,18-02-2020,111582,Good,Laptop,10,1712,21-02-2024
18155,David James,IT,Female,Canada,45,15-05-2018,127721,Poor,Camera,6,904,05-02-2025
18156,Thomas Pierce,IT,Male,Canada,43,25-08-2018,83913,Poor,Laptop,10,673,17-12-2023
18157,Morgan Bryant,Sales,Female,Germany,47,27-11-2023,89487,Excellent,Mobile,1,85,04-07-2025
18158,Mr. Daniel Price,Finance,Female,UK,38,04-10-2020,105852,Average,Camera,12,1120,23-10-2024
18159,Jeffrey Mosley,Marketing,Female,Germany,51,12-01-2020,103788,Excellent,Laptop,15,652,30-05-2025
18160,Brian Fuentes,Sales,Female,India,59,29-04-2016,108775,Poor,Laptop,10,1819,12-08-2025
18161,Mary Taylor,HR,Female,UK,35,18-03-2020,77915,Excellent,Laptop,3,511,17-08-2024
18162,Courtney Hull,HR,Male,USA,53,03-03-2018,81877,Average,Camera,10,90,05-05-2025
18163,Matthew Mcclain,IT,Male,India,23,22-07-2020,50092,Average,Camera,7,790,12-06-2025
18164,Jeanette Daniels,Sales,Male,USA,30,11-06-2018,140598,Good,Laptop,12,939,05-04-2025
18165,Stephanie Thompson,HR,Female,USA,34,25-05-2025,114458,Average,Camera,9,1828,28-07-2025
18166,Cassandra Hunter,Marketing,Female,Canada,50,28-08-2019,43550,Poor,Tablet,6,668,14-05-2024
18167,Rachel Williamson,Marketing,Male,Canada,30,27-10-2021,41061,Excellent,Headphones,7,1314,22-08-2024
18168,Allison Cobb,HR,Female,USA,26,01-12-2015,146507,Excellent,Camera,1,1565,04-12-2023
18169,Eric Payne,IT,Female,Canada,41,31-07-2021,81812,Excellent,Headphones,8,1625,18-10-2024
18170,Angela Malone,IT,Male,USA,28,30-05-2019,142902,Excellent,Mobile,9,855,31-10-2024
18171,Heather Clark,Finance,Male,Canada,43,02-02-2025,142438,Poor,Laptop,9,430,06-12-2024
18172,Jacob Richardson,Sales,Female,USA,42,21-07-2022,140722,Poor,Tablet,3,1900,13-07-2024
18173,Jennifer Schmidt,Finance,Male,UK,32,14-06-2021,127722,Excellent,Camera,3,1317,28-06-2024
18174,Teresa Maxwell,HR,Male,Germany,27,13-01-2025,147550,Excellent,Headphones,3,691,20-07-2025
18175,Diane Arias,Marketing,Female,Germany,22,08-04-2017,111690,Average,Mobile,11,1875,10-06-2025
18176,Audrey Carpenter,HR,Male,USA,48,05-11-2022,101818,Average,Laptop,4,1336,08-07-2024
18177,Miranda Cooper,Sales,Male,UK,27,26-11-2022,35323,Poor,Mobile,6,1083,14-03-2024
18178,Yolanda Day,IT,Female,Germany,25,23-10-2015,86788,Excellent,Mobile,6,764,10-05-2024
18179,Jennifer Blanchard,Finance,Male,USA,30,05-02-2020,74132,Average,Tablet,4,1322,22-12-2024
18180,Kylie Harris,Marketing,Male,USA,36,20-06-2017,126213,Average,Camera,6,1853,07-05-2024
18181,Scott Washington,Finance,Male,Canada,59,06-10-2017,141392,Excellent,Camera,14,1712,04-08-2025
18182,Stephen Smith,IT,Male,Germany,22,08-03-2021,70374,Excellent,Laptop,9,505,25-08-2025
18183,Jessica Pineda,Sales,Female,USA,30,03-09-2021,106391,Good,Headphones,11,752,24-12-2024
18184,Adrienne Cunningham,IT,Female,Canada,46,25-08-2020,72317,Average,Laptop,8,1062,02-11-2023
18185,Elizabeth Bradley,Finance,Female,UK,31,10-11-2021,36513,Good,Headphones,2,1097,25-02-2025
18186,Alison Gonzales,IT,Female,USA,59,30-03-2018,104959,Excellent,Camera,13,871,20-06-2024
18187,Diana Andrews,IT,Female,UK,29,21-04-2021,78057,Average,Camera,8,1340,20-01-2025
18188,Matthew Bennett,IT,Male,UK,44,13-07-2021,138409,Excellent,Headphones,3,543,28-04-2025
18189,Jacob Park,Sales,Female,India,27,05-12-2018,34169,Poor,Camera,14,357,10-07-2025
18190,Wesley Cox,Sales,Female,USA,36,03-04-2021,34725,Excellent,Headphones,4,733,12-04-2024
18191,Kevin Sanders,HR,Female,India,25,25-12-2015,145237,Poor,Laptop,8,701,07-10-2024
18192,William Stuart,IT,Male,Germany,44,22-06-2022,69500,Excellent,Headphones,15,991,24-12-2023
18193,Melissa Stevenson,Finance,Male,India,38,10-01-2023,107272,Excellent,Tablet,7,1064,06-07-2025
18194,David Johnson,Marketing,Male,USA,58,29-02-2020,58813,Poor,Camera,13,517,11-07-2024
18195,Craig Fleming,HR,Male,USA,33,06-04-2021,103284,Poor,Tablet,10,1951,16-03-2024
18196,Marc Davis,Marketing,Female,USA,53,29-10-2020,148163,Excellent,Mobile,2,63,02-04-2024
18197,Julia Short,Marketing,Female,UK,55,27-10-2016,125486,Average,Headphones,2,718,08-04-2024
18198,Sean Fleming,Sales,Male,UK,26,04-03-2023,94965,Good,Laptop,12,763,05-01-2024
18199,Jeffrey Murray,Finance,Female,UK,35,26-06-2018,66186,Average,Camera,3,1379,28-01-2025
18200,Michelle Henry,IT,Male,Germany,27,16-08-2020,115277,Good,Laptop,12,391,02-12-2023
18201,Alison Mcpherson,HR,Male,India,44,28-09-2016,108028,Good,Tablet,13,1108,27-09-2024
18202,Sarah Booker,Finance,Male,Germany,45,25-11-2021,92645,Excellent,Camera,15,794,01-07-2024
18203,Sarah Wells,Marketing,Male,Germany,40,10-08-2025,86171,Good,Camera,10,1656,28-06-2024
18204,Jared Hernandez,Sales,Male,Germany,46,24-10-2023,132344,Excellent,Tablet,4,1082,04-03-2025
18205,Ashley Thomas,HR,Female,Canada,43,25-09-2016,43230,Poor,Laptop,7,874,13-04-2025
18206,Thomas King,Finance,Male,Canada,46,23-02-2025,54093,Average,Tablet,13,696,03-03-2024
18207,Jenna Miller,HR,Male,Canada,37,03-10-2019,87596,Average,Mobile,15,394,27-01-2024
18208,Victoria White,Finance,Male,Germany,21,16-01-2024,149321,Excellent,Laptop,9,557,08-01-2025
18209,Crystal Riley,Marketing,Female,India,36,15-10-2017,89162,Excellent,Laptop,14,209,31-07-2024
18210,Daniel Rivera,Sales,Male,India,29,20-01-2024,84080,Excellent,Mobile,10,902,28-02-2024
18211,Kenneth Santiago,IT,Male,UK,29,20-02-2020,106887,Good,Camera,2,1435,02-11-2024
18212,Melissa Fisher,Finance,Male,UK,26,29-09-2019,138413,Good,Camera,3,1006,20-05-2024
18213,William Smith,Sales,Female,USA,29,17-12-2024,127999,Poor,Mobile,8,564,03-09-2024
18214,Robin Torres,HR,Male,Germany,58,13-06-2019,93191,Average,Mobile,15,1777,17-09-2024
18215,Richard Hernandez,HR,Female,India,56,25-12-2016,52371,Average,Mobile,3,255,27-08-2025
18216,Felicia Phillips,Sales,Male,USA,58,27-02-2018,101140,Excellent,Mobile,8,1679,28-02-2024
18217,Evan Reese,Finance,Female,Canada,36,12-05-2016,95458,Poor,Mobile,6,1931,27-06-2024
18218,Brianna Chambers,Marketing,Male,Germany,21,19-05-2017,110616,Average,Tablet,7,1954,30-09-2023
18219,Michaela Valenzuela,Sales,Male,India,23,05-10-2016,41332,Average,Mobile,1,933,20-07-2024
18220,Amanda Mathews,Sales,Male,USA,40,02-05-2018,31969,Average,Camera,9,1211,05-12-2023
18221,Jack Campbell,IT,Female,Germany,55,14-10-2021,46972,Poor,Laptop,13,367,07-08-2025
18222,Lee Kennedy,Sales,Male,UK,30,31-05-2024,109108,Average,Camera,5,412,09-02-2024
18223,Joyce Woods,Marketing,Male,India,47,04-11-2023,67927,Excellent,Tablet,13,678,07-02-2025
18224,Dawn Green,Sales,Female,USA,23,10-04-2016,128619,Good,Tablet,6,1159,26-06-2024
18225,David Baker,Sales,Male,India,36,20-10-2019,142416,Average,Mobile,10,166,12-09-2024
18226,Mark Freeman,IT,Female,Germany,33,03-10-2020,62508,Excellent,Headphones,13,1274,26-10-2023
18227,Michele Wagner,IT,Female,Canada,44,18-07-2018,60879,Poor,Camera,14,1643,23-04-2024
18228,Mrs. Megan Mendoza,HR,Female,Canada,54,20-01-2017,145253,Poor,Mobile,11,264,08-06-2024
18229,Steven Townsend,Sales,Male,USA,22,22-11-2015,66828,Poor,Camera,10,92,28-12-2024
18230,Sandra Christensen,Finance,Male,Canada,40,05-07-2017,122897,Good,Headphones,15,402,26-07-2024
18231,Tammie Vega,Sales,Male,India,46,23-02-2025,102402,Poor,Laptop,2,399,18-05-2024
18232,Veronica Watson,Finance,Male,Canada,44,28-06-2025,101308,Poor,Headphones,2,185,22-12-2023
18233,Jeffrey Lowe,Sales,Male,UK,57,17-03-2022,110667,Average,Camera,14,180,20-08-2024
18234,Holly Ward,Sales,Male,UK,27,14-07-2019,70041,Excellent,Mobile,1,64,24-12-2024
18235,Thomas Barton,IT,Female,Canada,40,21-12-2016,74962,Poor,Laptop,13,1960,10-05-2024
18236,Donald Williams,HR,Male,UK,40,02-01-2024,139278,Poor,Headphones,15,1908,17-10-2024
18237,Richard Craig,Sales,Female,USA,39,25-11-2021,110330,Good,Camera,6,244,16-10-2024
18238,Amanda Swanson,Sales,Female,India,34,15-03-2016,113783,Excellent,Mobile,8,1168,16-08-2024
18239,Larry Rogers,IT,Female,UK,58,26-03-2024,56046,Excellent,Tablet,4,138,17-01-2025
18240,Crystal Sanchez,Finance,Female,Canada,35,09-01-2022,90307,Poor,Camera,1,887,07-11-2023
18241,Jessica Lopez,Sales,Female,India,59,01-06-2016,46628,Good,Laptop,14,638,09-08-2024
18242,Terry Leach,IT,Female,Germany,56,08-07-2020,30668,Poor,Headphones,9,899,04-05-2024
18243,Sandra Higgins,Marketing,Male,Germany,37,10-05-2017,133085,Good,Laptop,2,1401,15-10-2023
18244,Michael Miller,Marketing,Female,Canada,25,07-11-2019,98095,Excellent,Tablet,8,72,05-05-2024
18245,Julia English,Sales,Female,Germany,33,09-03-2016,45966,Excellent,Mobile,8,977,23-05-2025
18246,Nicole Benson,IT,Male,India,25,22-06-2023,114786,Average,Headphones,13,711,13-11-2023
18247,Lisa Woodard,HR,Female,Germany,36,11-03-2023,145541,Excellent,Laptop,13,1010,22-06-2025
18248,Madison Jacobson,HR,Male,USA,26,28-09-2019,45133,Poor,Tablet,10,662,27-12-2024
18249,Scott Lee,IT,Female,India,51,08-09-2024,142674,Excellent,Camera,10,330,28-03-2025
18250,Christy Huber,Finance,Female,India,43,20-08-2022,101901,Average,Tablet,12,1066,31-03-2024
18251,Kenneth Simmons,Marketing,Female,Canada,40,10-09-2022,101071,Poor,Camera,1,237,27-12-2023
18252,Jose Baker,Marketing,Female,Germany,43,06-09-2017,34201,Poor,Tablet,1,1360,04-03-2025
18253,William Ochoa,Finance,Female,Canada,23,21-06-2024,31442,Good,Tablet,9,878,06-03-2025
18254,Monica Chavez,Marketing,Female,USA,55,16-04-2025,100241,Good,Tablet,13,997,19-06-2025
18255,Meredith Drake,Sales,Female,USA,43,14-05-2023,81458,Average,Camera,3,678,27-01-2025
18256,Brian Villarreal,HR,Female,Germany,40,30-09-2018,133795,Excellent,Headphones,13,612,16-04-2025
18257,Cheryl Hart,IT,Male,USA,28,14-07-2022,72417,Poor,Tablet,14,803,08-01-2024
18258,Sabrina Morgan,HR,Female,Canada,29,03-01-2021,96219,Average,Laptop,14,1645,02-08-2025
18259,Steven Beck,Finance,Female,Canada,39,25-12-2021,146885,Poor,Tablet,10,424,03-03-2025
18260,Heather Burch,Marketing,Male,Canada,48,03-08-2016,114767,Good,Laptop,8,1302,14-08-2024
18261,Nicole Beck,HR,Male,India,30,12-04-2017,95120,Excellent,Mobile,3,1274,22-12-2024
18262,Jill Mcdaniel,HR,Male,UK,27,09-03-2021,126131,Good,Mobile,13,1647,22-08-2025
18263,Shelly Koch,Marketing,Female,UK,58,25-09-2019,112448,Poor,Tablet,4,103,19-04-2025
18264,Richard Lane,Marketing,Female,India,50,29-12-2022,51308,Poor,Laptop,12,1866,10-06-2024
18265,Anna Howard,IT,Female,India,41,25-05-2023,140750,Excellent,Headphones,8,1946,07-07-2024
18266,Kimberly Gilbert,IT,Female,Germany,36,14-02-2025,135253,Poor,Tablet,14,877,26-08-2024
18267,Marvin Smith,Sales,Male,USA,37,12-09-2022,90538,Poor,Laptop,7,1238,02-09-2024
18268,Lonnie Vance,Finance,Female,India,38,17-04-2022,98439,Excellent,Laptop,12,745,11-04-2024
18269,Christopher Garcia,IT,Female,Germany,30,05-06-2016,133040,Poor,Mobile,14,1556,04-06-2024
18270,Laura Higgins,IT,Female,Canada,45,21-12-2018,91512,Excellent,Headphones,8,353,06-04-2025
18271,Lucas Barrera,HR,Male,Germany,42,02-02-2024,145170,Good,Mobile,7,1232,21-06-2025
18272,Danielle Grant MD,IT,Female,Canada,43,28-07-2019,113006,Good,Laptop,8,670,18-03-2025
18273,Carol Edwards,IT,Female,UK,53,08-06-2019,132577,Good,Headphones,11,680,09-10-2024
18274,Mark Graham,IT,Male,Germany,32,28-04-2018,108091,Average,Mobile,14,686,17-04-2024
18275,Nancy Romero,HR,Female,Canada,52,11-09-2020,49931,Excellent,Tablet,13,256,02-05-2025
18276,Lisa Burns,Marketing,Female,USA,47,22-07-2025,66672,Good,Laptop,14,676,10-08-2025
18277,Miranda Colon,Finance,Male,India,52,29-07-2019,84610,Average,Camera,2,859,17-01-2024
18278,Joseph Rodriguez,IT,Male,India,42,15-11-2015,43971,Average,Headphones,10,1179,14-08-2024
18279,Angela Owen,Sales,Male,Germany,40,23-09-2016,128933,Good,Tablet,13,1533,19-09-2024
18280,Sharon Gray,Sales,Female,India,59,16-02-2023,68610,Poor,Headphones,7,1574,23-07-2024
